word,language,count,pos,tsne_x,tsne_y
dette,fr,1,NOUN,-15.838105,21.741882
dessert,fr,1,NOUN,-20.119724,-44.642506
renard,fr,2,NOUN,-50.602047,-34.25302
esclavage,fr,2,NOUN,-21.169718,7.606555
proportion,fr,2,NOUN,-35.747326,32.4415
bal,fr,3,NOUN,-22.87468,-9.01335
tort,fr,2,NOUN,-33.569687,14.268968
vengeance,fr,1,NOUN,-38.97483,3.5011253
ancêtre,fr,1,NOUN,-3.9435918,-24.56539
souveraineté,fr,1,NOUN,-14.339388,15.964113
sauveur,fr,2,NOUN,-19.891157,-18.882603
mathématique,fr,1,NOUN,-16.317245,-0.29029846
grace,fr,13,NOUN,-11.690999,-11.239465
more,fr,1,NOUN,-54.29227,14.76122
bête,fr,4,NOUN,-39.032814,-4.828964
joie,fr,3,NOUN,-35.319206,4.3951497
douleur,fr,5,NOUN,-40.071674,9.166397
pacte,fr,1,NOUN,-5.014677,19.018784
foire,fr,4,NOUN,-21.632896,-11.303063
excellence,fr,1,NOUN,-8.891751,8.041773
corruption,fr,1,NOUN,-26.98217,5.4678693
pin,fr,1,NOUN,-58.164806,-20.565853
loge,fr,2,NOUN,-19.853579,-37.86724
mets,fr,3,NOUN,-57.221615,-31.281696
bain,fr,18,NOUN,-51.96017,-11.829443
poudre,fr,2,NOUN,-55.399376,-27.167261
minuit,fr,1,NOUN,-20.855116,39.155754
buste,fr,1,NOUN,-19.562912,-24.912283
parade,fr,1,NOUN,-21.802578,-9.430627
peste,fr,6,NOUN,-43.61331,7.765271
controverse,fr,1,NOUN,-13.975844,13.273736
divorce,fr,1,NOUN,-8.271218,-6.7058163
paiement,fr,1,NOUN,-15.407074,20.68711
parent,fr,4,NOUN,-8.856316,-10.638098
gravité,fr,4,NOUN,-40.076954,29.425787
pente,fr,1,NOUN,-32.41931,-36.743416
patrie,fr,3,NOUN,-12.31928,-16.0773
pauvreté,fr,2,NOUN,-25.044535,10.785485
monstre,fr,1,NOUN,-39.072918,-4.610229
geste,fr,8,NOUN,-48.064774,6.3112774
arménien,fr,5,NOUN,-41.804825,-45.58603
domestique,fr,7,NOUN,-53.637886,-35.226223
patriarche,fr,1,NOUN,-25.050858,-18.807215
jet,fr,1,NOUN,2.991995,-23.259714
constance,fr,2,NOUN,-10.827578,-10.718767
trajet,fr,2,NOUN,-20.909111,-42.8104
soie,fr,8,NOUN,-56.093422,-13.774817
gorge,fr,7,NOUN,-58.227936,-3.3764603
pilier,fr,8,NOUN,-20.57749,-26.782871
diamant,fr,11,NOUN,-65.55642,-17.26605
drogue,fr,1,NOUN,-26.4512,5.7496037
fusil,fr,3,NOUN,-54.240013,2.8734255
conducteur,fr,1,NOUN,-39.49324,-12.860052
horloge,fr,1,NOUN,33.67607,-40.537132
plafond,fr,3,NOUN,-21.922607,-28.006716
allée,fr,1,NOUN,-23.167429,-34.24682
plainte,fr,1,NOUN,-31.38081,13.765551
banc,fr,5,NOUN,-49.187294,-22.031479
corde,fr,1,NOUN,-56.648735,-1.8755562
bouton,fr,7,NOUN,-42.156914,-14.148726
spirituel,fr,1,NOUN,-25.034273,-15.848802
rivalité,fr,1,NOUN,-13.012367,13.863656
plaisance,fr,1,NOUN,-36.469505,-29.79933
sourire,fr,7,NOUN,-40.010307,0.050457843
sommeil,fr,2,NOUN,-40.452496,8.231627
divinité,fr,1,NOUN,-30.641552,-12.123826
indication,fr,1,NOUN,-34.955612,24.304222
jul,fr,4,NOUN,-67.142975,16.738783
amant,fr,10,NOUN,-11.075707,-7.4703183
cou,fr,8,NOUN,-58.51561,-3.6525512
miracle,fr,5,NOUN,7.079625,-43.59216
créature,fr,2,NOUN,-39.11032,-4.385953
thé,fr,5,NOUN,-55.944103,-24.50081
bonnet,fr,6,NOUN,-58.889908,-10.465755
boutique,fr,9,NOUN,-31.006918,-23.573963
monarque,fr,5,NOUN,-4.863837,-13.147316
jésuite,fr,4,NOUN,-27.030006,-18.075226
voyageur,fr,18,NOUN,-7.5660987,-2.9362156
cuir,fr,1,NOUN,-56.150043,-12.508791
carnaval,fr,1,NOUN,-22.233477,-9.871175
intrigue,fr,3,NOUN,-21.185314,-0.65286815
encre,fr,1,NOUN,-48.898174,-8.481419
invitation,fr,1,NOUN,-6.0468397,-1.0631468
arche,fr,1,NOUN,-29.999544,-28.830425
préférence,fr,6,NOUN,-30.00211,33.69548
promenade,fr,3,NOUN,-22.168394,-34.772278
prétexte,fr,1,NOUN,-27.377861,19.607769
sabre,fr,1,NOUN,-55.911236,2.5250256
borne,fr,1,NOUN,-15.413665,-13.208017
rez,fr,2,NOUN,-21.878311,-31.303993
planche,fr,1,NOUN,-44.82927,-14.89744
oreille,fr,8,NOUN,-50.44118,-1.4643857
généalogie,fr,1,NOUN,-4.541445,-24.421062
martyr,fr,1,NOUN,-23.957172,-17.929705
assassin,fr,1,NOUN,-25.280716,2.7866378
conversation,fr,7,NOUN,-16.75644,3.1629422
prose,fr,2,NOUN,-21.50928,-3.876095
intervalle,fr,1,NOUN,-25.806726,35.786297
quarantaine,fr,2,NOUN,-37.557617,41.32643
tapis,fr,10,NOUN,-53.49372,-14.457305
coton,fr,2,NOUN,-55.83515,-14.012114
herbe,fr,2,NOUN,-50.06743,-27.948566
crâne,fr,1,NOUN,-51.653812,-2.9489248
manufacture,fr,2,NOUN,-51.411522,-15.875168
porteur,fr,2,NOUN,-38.985107,-11.06489
cinquantaine,fr,1,NOUN,-37.57079,41.134815
trahison,fr,3,NOUN,-23.708992,5.7495513
étiquette,fr,1,NOUN,-49.91332,23.583673
billet,fr,3,NOUN,-16.215118,32.5339
répétition,fr,2,NOUN,-42.995914,12.5541
élévation,fr,1,NOUN,-35.043686,30.847235
jonction,fr,1,NOUN,-22.198532,-42.13121
nid,fr,3,NOUN,-52.49745,-28.800848
ruine,fr,13,NOUN,-26.954557,-30.23786
olive,fr,1,NOUN,-62.12012,-24.32422
sagesse,fr,1,NOUN,-24.774046,13.2154455
compatriote,fr,2,NOUN,-11.836357,-4.08847
bœuf,fr,4,NOUN,-54.674984,-31.678394
banquier,fr,1,NOUN,-11.1904335,-13.392697
cri,fr,1,NOUN,-40.086166,3.8099008
insigne,fr,2,NOUN,-60.979992,-8.110706
nageur,fr,1,NOUN,-30.686934,-47.21591
collier,fr,3,NOUN,-59.83617,-6.189947
cloître,fr,2,NOUN,-23.822342,-21.502373
excès,fr,5,NOUN,-37.917416,13.225667
garantie,fr,1,NOUN,-18.639866,20.908703
jambe,fr,5,NOUN,-55.832428,-1.1361053
bouteille,fr,1,NOUN,-52.79834,-23.276749
reproche,fr,2,NOUN,-31.32904,18.699902
poitrine,fr,1,NOUN,-58.49351,-3.5293288
pot,fr,4,NOUN,-53.80412,-22.717394
clef,fr,3,NOUN,-43.31219,-9.859313
pardon,fr,2,NOUN,-25.113974,-9.787625
fidélité,fr,1,NOUN,-18.851849,17.83176
œuf,fr,2,NOUN,-53.361816,-28.66719
ruban,fr,5,NOUN,-60.600822,-7.4116254
odeur,fr,1,NOUN,-48.232986,19.440891
esclave,fr,26,NOUN,-21.097004,7.401821
sûreté,fr,3,NOUN,-22.259258,15.560638
danseur,fr,2,NOUN,-28.160976,-6.1104927
nièce,fr,2,NOUN,-9.861418,-9.316032
auberge,fr,5,NOUN,-30.859144,-25.713135
mercier,fr,1,NOUN,-36.835567,-21.328362
marée,fr,1,NOUN,-34.422577,-29.64905
proie,fr,1,NOUN,-37.329376,10.3607645
coutume,fr,9,NOUN,-18.959084,-11.258238
pompe,fr,1,NOUN,-42.68865,-20.050083
dia,fr,1,NOUN,-66.24373,12.383786
rebelle,fr,1,NOUN,-22.524622,6.6989956
tronc,fr,1,NOUN,-57.423466,-22.155355
pension,fr,4,NOUN,-16.164804,24.174103
brune,fr,1,NOUN,-63.207527,-12.818092
grenier,fr,2,NOUN,-47.03596,-26.957117
grain,fr,3,NOUN,-49.841957,-26.08754
charme,fr,5,NOUN,-33.108368,2.0418067
douzaine,fr,2,NOUN,-37.583473,41.15621
compagne,fr,1,NOUN,-11.035082,-6.574289
mouton,fr,3,NOUN,-48.30996,-32.20069
prairie,fr,2,NOUN,-49.685635,-28.488058
bétail,fr,1,NOUN,-48.23856,-30.077784
défilé,fr,1,NOUN,-21.481781,-10.016114
promesse,fr,1,NOUN,-17.315006,19.184744
croyance,fr,2,NOUN,-28.871805,-12.077314
abondance,fr,8,NOUN,-38.66284,32.06013
laine,fr,3,NOUN,-56.223183,-13.462201
spectateur,fr,3,NOUN,-48.09602,-4.033604
dignité,fr,3,NOUN,-20.138012,16.318153
boisson,fr,1,NOUN,-56.79768,-25.879055
nuage,fr,2,NOUN,-45.32258,0.24495241
doigt,fr,4,NOUN,-54.091286,-2.166497
flamme,fr,1,NOUN,-45.814808,-1.859839
trésorier,fr,2,NOUN,-7.8939996,-19.857683
lampe,fr,4,NOUN,-45.5565,-10.277785
miel,fr,1,NOUN,-57.79964,-26.598667
genou,fr,7,NOUN,-56.0284,-0.99833345
gré,fr,6,NOUN,-51.09739,5.50131
confluent,fr,1,NOUN,-31.28179,-40.55382
imagination,fr,2,NOUN,-26.699457,21.93849
célébration,fr,1,NOUN,-21.060175,-12.572396
approbation,fr,1,NOUN,-18.122744,13.487453
sépulture,fr,2,NOUN,-22.527494,-23.728971
fauteuil,fr,1,NOUN,-48.52813,-11.600954
certitude,fr,1,NOUN,-34.377842,25.575932
épaule,fr,7,NOUN,-56.093544,-1.0090854
cascade,fr,3,NOUN,-34.057056,-37.96846
intendant,fr,1,NOUN,-8.604867,-19.317816
paquet,fr,2,NOUN,-44.3876,-7.745926
crystal,fr,2,NOUN,-7.593929,-36.958294
favori,fr,6,NOUN,7.1206036,-23.484953
selle,fr,1,NOUN,-44.069492,-30.968801
procession,fr,4,NOUN,-21.399076,-13.536003
torture,fr,2,NOUN,-25.433664,6.1555004
divertissement,fr,3,NOUN,-29.677431,-3.0609503
cheminée,fr,1,NOUN,-46.505527,-15.141302
paysan,fr,11,NOUN,-35.767452,-19.019686
permission,fr,4,NOUN,-21.221857,21.214828
farine,fr,2,NOUN,-55.31201,-28.162207
poil,fr,1,NOUN,-54.18185,-5.7371554
fossé,fr,2,NOUN,-29.088102,-31.829975
éloge,fr,4,NOUN,-19.119911,4.5951695
mosaïque,fr,2,NOUN,-51.00614,-17.787647
dent,fr,2,NOUN,-40.36051,-34.742496
espion,fr,1,NOUN,0.7935317,17.784067
soumission,fr,2,NOUN,-16.082338,17.669807
majesté,fr,7,NOUN,-5.5942445,-12.295899
enthousiasme,fr,2,NOUN,-30.58989,16.361303
singe,fr,1,NOUN,-47.797573,-34.24784
brise,fr,2,NOUN,-46.4232,2.1394708
menu,fr,1,NOUN,-42.105904,-14.184194
parfum,fr,5,NOUN,-62.082657,-20.692387
obstacle,fr,1,NOUN,-27.895197,28.06946
multitude,fr,2,NOUN,-39.21918,35.38582
crainte,fr,7,NOUN,-36.135715,10.818486
coupole,fr,1,NOUN,-22.576298,-27.8171
chaise,fr,12,NOUN,-48.54803,-11.656026
gueule,fr,1,NOUN,-50.656666,-0.5888904
fumée,fr,1,NOUN,-46.374615,-0.8006258
paille,fr,2,NOUN,-49.22704,-26.45393
coquille,fr,3,NOUN,-51.28442,-21.32623
beurre,fr,2,NOUN,-55.568947,-28.721865
prélat,fr,1,NOUN,-26.497017,-18.716341
rame,fr,2,NOUN,-39.633327,-15.094601
bouquet,fr,2,NOUN,-60.92107,-22.149046
coffre,fr,1,NOUN,-43.077213,-11.318726
symétrie,fr,1,NOUN,-32.90429,28.265911
plâtre,fr,1,NOUN,-49.353855,-17.991196
faction,fr,1,NOUN,-8.855986,-15.626325
roc,fr,1,NOUN,-33.546185,-34.009865
amas,fr,1,NOUN,-45.71589,-23.357546
voleur,fr,1,NOUN,-36.933563,-8.541238
baleine,fr,1,NOUN,-44.900444,-33.827595
tas,fr,2,NOUN,-44.807068,-22.385136
colombe,fr,1,NOUN,-52.05268,-37.192062
solitude,fr,1,NOUN,-37.154846,6.9838605
aqueduc,fr,2,NOUN,-30.7912,-30.709726
commencement,fr,2,NOUN,-22.144178,34.794117
satisfaction,fr,12,NOUN,-23.615961,22.286253
supériorité,fr,1,NOUN,-24.335064,30.716862
orage,fr,1,NOUN,-44.87003,1.682899
débris,fr,4,NOUN,-46.04858,-23.570267
innocence,fr,1,NOUN,-29.859343,6.391611
muraille,fr,10,NOUN,-28.836277,-31.257677
échelon,fr,1,NOUN,-3.056982,0.8546947
raisin,fr,2,NOUN,-61.817703,-27.218166
âne,fr,2,NOUN,-47.305977,-32.373516
poignée,fr,1,NOUN,-54.2699,1.4539591
dépens,fr,1,NOUN,-9.76102,18.028194
vase,fr,7,NOUN,-52.555733,-20.717247
pitié,fr,5,NOUN,-39.461403,8.91079
niche,fr,1,NOUN,-20.24003,-27.944818
noix,fr,1,NOUN,-58.741615,-25.133038
simplicité,fr,3,NOUN,-33.8644,18.436844
rumeur,fr,1,NOUN,-28.621105,4.272382
affection,fr,1,NOUN,-39.99317,10.916447
secte,fr,3,NOUN,-29.692451,-13.420379
boulanger,fr,2,NOUN,-36.181118,-21.127295
éclat,fr,4,NOUN,-46.753693,-12.663059
aiguille,fr,3,NOUN,-40.149563,-34.586266
gazette,fr,1,NOUN,-21.311247,46.646244
considération,fr,6,NOUN,-23.724878,22.402533
sacre,fr,1,NOUN,-18.835075,-13.561866
contradiction,fr,2,NOUN,-31.858131,24.995564
plancher,fr,4,NOUN,-44.86938,-15.782221
pois,fr,1,NOUN,-59.617447,-27.531918
addition,fr,1,NOUN,-45.286587,34.4018
loges,fr,1,NOUN,-19.856297,-37.871067
antiquités,fr,1,NOUN,-37.456734,-46.871666
bouillon,fr,1,NOUN,-56.630325,-28.354544
fondement,fr,1,NOUN,-31.739117,25.306004
rameau,fr,1,NOUN,-4.208964,-26.057089
vêtement,fr,1,NOUN,-56.627502,-11.041405
corne,fr,2,NOUN,-46.32172,-35.432457
pêcheur,fr,1,NOUN,-36.071453,-26.255112
curiosité,fr,27,NOUN,-38.011726,18.61746
querelle,fr,5,NOUN,-13.747334,13.361284
péché,fr,1,NOUN,-33.55777,4.567088
marchande,fr,1,NOUN,-13.337605,8.251556
deuil,fr,4,NOUN,-38.35684,6.596116
incertitude,fr,1,NOUN,-34.319523,26.390375
cordon,fr,3,NOUN,-60.502705,-6.8375893
meurtrier,fr,1,NOUN,-25.312017,3.076497
rideau,fr,1,NOUN,-46.004814,-5.499875
malédiction,fr,1,NOUN,-39.522797,-2.3430943
justesse,fr,1,NOUN,-33.24518,17.26095
insuffisance,fr,1,NOUN,-33.118664,31.050186
ver,fr,2,NOUN,-43.744846,-23.49835
prudence,fr,1,NOUN,-28.578848,12.116727
soupe,fr,2,NOUN,-56.846447,-29.947357
souhait,fr,1,NOUN,-24.437351,19.999493
millier,fr,2,NOUN,-37.77503,40.38267
mépris,fr,2,NOUN,-32.637753,11.521239
vœu,fr,3,NOUN,-24.063734,19.740036
ornement,fr,3,NOUN,-50.18168,-14.677008
ciment,fr,1,NOUN,-46.828224,-18.42126
veine,fr,4,NOUN,3.0651996,51.70352
artisan,fr,3,NOUN,-34.87899,-20.51444
attachement,fr,2,NOUN,-20.730257,17.706734
valet,fr,2,NOUN,-34.23622,-14.052559
escorte,fr,4,NOUN,-12.897783,-24.138502
admiration,fr,8,NOUN,-30.77731,16.389406
fantaisie,fr,2,NOUN,-29.796179,-4.3403673
humeur,fr,4,NOUN,-39.433094,12.339929
apôtre,fr,2,NOUN,-23.951994,-17.945654
omnibus,fr,1,NOUN,-18.219114,-46.104023
crochet,fr,1,NOUN,-54.755875,-2.0777445
porcelaine,fr,12,NOUN,-51.380856,-15.916678
nain,fr,3,NOUN,-35.343815,-9.106087
gêne,fr,2,NOUN,-41.5699,11.773451
brouillard,fr,1,NOUN,-45.643436,1.4718039
camarade,fr,1,NOUN,-11.192845,-5.1330123
soufre,fr,1,NOUN,-47.453793,-20.163343
protestation,fr,1,NOUN,-30.542166,14.659894
laurier,fr,1,NOUN,-59.157864,-20.942839
narration,fr,1,NOUN,-21.431833,-0.80278313
ride,fr,1,NOUN,-40.998295,-27.92209
méditation,fr,2,NOUN,-24.300041,-14.570874
fourrure,fr,7,NOUN,-53.976974,-5.648051
gage,fr,2,NOUN,-17.360249,19.790688
macédonien,fr,1,NOUN,-41.504436,-46.034298
habit,fr,42,NOUN,-57.38911,-10.640235
merveilleux,fr,1,NOUN,-35.87082,-1.2108532
dot,fr,2,NOUN,-7.8955655,-7.6828017
cuisinier,fr,2,NOUN,-32.79047,-22.200607
patience,fr,3,NOUN,-29.075596,15.716184
rempart,fr,1,NOUN,-28.551386,-31.524567
éclair,fr,1,NOUN,-45.036118,-1.3010478
rapidité,fr,1,NOUN,-36.490864,27.049944
gentilhomme,fr,2,NOUN,-34.347733,-14.483982
cire,fr,3,NOUN,-49.60231,-16.934855
boue,fr,1,NOUN,-47.393684,-22.851587
désordre,fr,1,NOUN,-41.105343,5.8324585
honte,fr,3,NOUN,-36.112423,9.898672
fortification,fr,4,NOUN,-28.15394,-31.588596
saxonne,fr,1,NOUN,-27.619207,-1.8947467
fatigue,fr,14,NOUN,-40.738564,9.831131
panier,fr,1,NOUN,-54.04886,-19.679964
novo,fr,2,NOUN,-75.11862,0.29518893
serviteur,fr,1,NOUN,-31.858177,-14.92329
éventail,fr,2,NOUN,-57.331917,-17.418024
mensonge,fr,2,NOUN,-29.389584,5.768468
pouce,fr,2,NOUN,-54.15969,-2.1456
dévotion,fr,7,NOUN,-22.68512,-15.335715
corail,fr,1,NOUN,-50.723156,-20.994377
berline,fr,1,NOUN,-39.5512,-14.009948
jalousie,fr,9,NOUN,-31.261303,6.6142893
agathe,fr,2,NOUN,-12.431126,-10.119247
congé,fr,6,NOUN,-17.049469,25.336956
excuse,fr,6,NOUN,-32.749847,14.604943
passeport,fr,1,NOUN,-3.454352,8.678229
soupçon,fr,1,NOUN,-28.78007,6.280983
malheur,fr,6,NOUN,-37.727737,5.232763
core,fr,1,NOUN,-48.333317,21.163866
vestige,fr,3,NOUN,-27.636335,-30.698263
bastion,fr,2,NOUN,-28.216398,-31.617247
agrément,fr,3,NOUN,-20.064287,14.490347
muse,fr,1,NOUN,-24.879587,-2.8094203
clarté,fr,3,NOUN,-34.78836,18.72623
tan,fr,1,NOUN,-64.532486,1.1436722
rangée,fr,1,NOUN,-17.012363,-34.484756
oie,fr,1,NOUN,-54.170635,-33.30638
nouveauté,fr,3,NOUN,-27.153572,30.622286
aise,fr,5,NOUN,-39.404484,16.430006
ancre,fr,2,NOUN,-35.370377,-28.294945
meuble,fr,1,NOUN,-49.770096,-13.294908
perfection,fr,4,NOUN,-33.245846,18.59908
tentation,fr,2,NOUN,-32.79686,5.0077424
gâteau,fr,3,NOUN,-57.669773,-28.660927
rançon,fr,3,NOUN,-16.454107,19.526905
insulte,fr,2,NOUN,-32.78961,13.869273
révérend,fr,1,NOUN,-28.76647,-19.22421
ignorance,fr,7,NOUN,-33.05486,10.3527155
bravoure,fr,1,NOUN,-24.075996,16.091125
baume,fr,2,NOUN,-41.22824,-37.615425
perle,fr,21,NOUN,-62.887383,-16.946218
barque,fr,1,NOUN,-35.948116,-27.679613
buffet,fr,1,NOUN,-47.35181,-14.457399
persécution,fr,2,NOUN,-24.589323,7.118088
tribut,fr,2,NOUN,-15.641816,19.26666
forma,fr,1,NOUN,-76.94161,10.317838
écu,fr,3,NOUN,-62.85395,-8.467341
pigeon,fr,2,NOUN,-52.70029,-36.447205
rivage,fr,1,NOUN,-34.33313,-30.00973
précaution,fr,3,NOUN,-21.729364,23.551287
vivres,fr,2,NOUN,-14.434381,24.435963
portique,fr,3,NOUN,-22.114218,-29.303007
affectation,fr,1,NOUN,-18.352034,25.2336
assiette,fr,2,NOUN,-58.471527,-30.36199
vaincus,fr,1,NOUN,-7.633266,14.491719
agneau,fr,2,NOUN,-55.019257,-31.741304
jardinier,fr,2,NOUN,-32.754272,-20.998627
hermine,fr,3,NOUN,-62.575974,-9.057256
coteau,fr,2,NOUN,-32.061428,-36.015945
pavé,fr,11,NOUN,-42.56168,-22.605885
servante,fr,4,NOUN,-12.197586,-8.696437
rade,fr,1,NOUN,-35.472343,-28.985575
poivre,fr,1,NOUN,-58.00186,-24.977549
génois,fr,3,NOUN,-36.963467,-29.2119
hoc,fr,4,NOUN,-73.37117,9.287175
prophétie,fr,1,NOUN,-39.460564,-2.3263154
primo,fr,1,NOUN,-75.15023,1.5622388
posture,fr,1,NOUN,-29.12769,20.546474
troupeau,fr,3,NOUN,-48.021767,-30.519972
tablette,fr,1,NOUN,-44.657196,-12.17391
éloignement,fr,3,NOUN,-29.98436,31.722784
douceur,fr,8,NOUN,-35.624035,16.472002
tapisserie,fr,2,NOUN,-52.831894,-14.977182
chagrin,fr,6,NOUN,-37.84459,7.3204117
ambre,fr,1,NOUN,-63.57605,-17.743011
linge,fr,1,NOUN,-52.656418,-11.651702
chariot,fr,3,NOUN,-41.723377,-27.264585
sanglier,fr,1,NOUN,-50.755135,-33.774925
veuf,fr,1,NOUN,-9.127195,-8.97186
gibier,fr,3,NOUN,-51.638935,-33.389942
régularité,fr,1,NOUN,-34.466896,28.335619
tailleur,fr,2,NOUN,-35.03622,-20.639513
archange,fr,1,NOUN,-19.650099,-18.342896
élégance,fr,1,NOUN,-32.165714,2.1696281
fable,fr,5,NOUN,-22.941532,-2.248297
chemise,fr,4,NOUN,-57.332005,-9.486599
demoiselle,fr,3,NOUN,-11.743445,-9.249284
maris,fr,9,NOUN,-74.13943,-4.111523
surcroît,fr,1,NOUN,-30.395437,29.438957
fertilité,fr,1,NOUN,-31.885338,-11.136771
fureur,fr,1,NOUN,-39.36589,3.7323942
inquiétude,fr,1,NOUN,-35.438995,11.864981
inégalité,fr,1,NOUN,-30.22762,24.897907
crucifix,fr,2,NOUN,-21.129095,-20.255878
bosse,fr,1,NOUN,-45.04528,-33.81981
verset,fr,1,NOUN,-24.087954,-12.417465
métamorphose,fr,1,NOUN,-37.32375,-3.0267684
vôtre,fr,8,NOUN,-43.332508,18.909595
bandit,fr,1,NOUN,-37.143166,-9.043947
momie,fr,3,NOUN,-24.848455,-24.357643
melon,fr,1,NOUN,-61.4768,-25.845152
agenda,fr,1,NOUN,-25.395903,39.358936
dépense,fr,7,NOUN,-15.770518,22.985413
marchandise,fr,9,NOUN,-14.281178,9.757578
plis,fr,1,NOUN,-57.074284,-5.76685
délibération,fr,1,NOUN,-18.10513,13.033469
tristesse,fr,3,NOUN,-37.608242,7.085935
vulgaire,fr,2,NOUN,-34.71803,-4.612377
pinceau,fr,2,NOUN,-48.834625,-8.21279
fécondité,fr,1,NOUN,-31.879229,-11.151642
douane,fr,1,NOUN,-13.840782,9.249794
bague,fr,2,NOUN,-52.11663,-8.144521
omnium,fr,1,NOUN,-75.009705,10.526173
prédicateur,fr,1,NOUN,-27.831778,-17.601206
compassion,fr,3,NOUN,-25.092323,13.573836
obéissance,fr,5,NOUN,-19.618645,17.669744
tuyau,fr,2,NOUN,-43.928024,-19.85529
vieillesse,fr,3,NOUN,-41.85463,8.705892
laïc,fr,1,NOUN,-25.516567,-16.583612
générosité,fr,2,NOUN,-25.376375,14.271389
velours,fr,6,NOUN,-56.36846,-12.428937
épine,fr,1,NOUN,-41.260113,-34.935776
veste,fr,1,NOUN,-57.49151,-9.695286
aimant,fr,1,NOUN,-38.76886,17.316347
altesse,fr,4,NOUN,-6.1030846,-11.227236
émeraude,fr,8,NOUN,-63.48312,-17.267305
present,fr,1,NOUN,-54.817383,15.057202
coeur,fr,5,NOUN,-50.298447,15.640563
relique,fr,4,NOUN,-22.660679,-19.360073
veau,fr,1,NOUN,-54.886818,-31.620646
aveu,fr,1,NOUN,-19.859695,12.075995
vieillard,fr,2,NOUN,-35.20282,-10.671754
cruauté,fr,2,NOUN,-26.930344,7.5451646
fléau,fr,1,NOUN,-40.77977,-1.8995347
piece,fr,5,NOUN,-54.054703,14.49003
discrétion,fr,2,NOUN,-28.759037,13.344193
vénération,fr,7,NOUN,-22.427555,-15.320046
modération,fr,1,NOUN,-27.328232,16.12301
indifférence,fr,5,NOUN,-33.442165,10.959445
promontoire,fr,4,NOUN,-32.09613,-35.0597
obélisque,fr,1,NOUN,-20.772732,-25.61052
rubis,fr,5,NOUN,-63.410183,-17.185299
ire,fr,1,NOUN,-5.1135383,-9.7043705
jeûne,fr,1,NOUN,-25.30311,-11.559698
anno,fr,1,NOUN,-76.828476,5.4856734
zèle,fr,8,NOUN,-25.477568,15.763086
sermon,fr,2,NOUN,-24.224428,-12.563425
frontier,fr,3,NOUN,0.19447501,5.165343
marionnette,fr,1,NOUN,-29.585886,-7.634435
rareté,fr,4,NOUN,-38.484283,31.97714
barbarie,fr,1,NOUN,-42.184486,-3.5059304
isthme,fr,1,NOUN,-24.09852,-44.83645
dessein,fr,9,NOUN,-25.910166,20.372633
ravage,fr,1,NOUN,-43.781822,7.415431
nymphe,fr,2,NOUN,-37.115017,-3.064412
exactitude,fr,3,NOUN,-35.818897,26.462015
pastoral,fr,1,NOUN,-24.67545,-15.851406
regret,fr,3,NOUN,-37.355885,8.332068
farce,fr,1,NOUN,-31.988853,-5.718585
subsistance,fr,1,NOUN,-24.041868,10.427129
foin,fr,1,NOUN,-48.984875,-26.756989
gant,fr,1,NOUN,-57.321064,1.2163757
audace,fr,1,NOUN,-25.478468,16.80816
épicerie,fr,1,NOUN,-31.291685,-23.442036
frange,fr,3,NOUN,-64.28599,-11.40445
cabanes,fr,2,NOUN,-47.444798,-27.741486
novice,fr,1,NOUN,-25.97405,-20.735897
haie,fr,3,NOUN,-49.38901,-28.554066
invocation,fr,1,NOUN,-21.225237,-15.996157
bonté,fr,16,NOUN,-25.191711,13.899495
magna,fr,1,NOUN,-78.11306,9.887699
jasmin,fr,3,NOUN,-61.908543,-20.828766
galère,fr,1,NOUN,-36.982544,-28.40081
venin,fr,1,NOUN,-50.82633,0.7882626
habillement,fr,8,NOUN,-51.205093,-13.745113
mélancolie,fr,1,NOUN,-36.853485,7.0240736
festin,fr,2,NOUN,-58.5596,-33.300537
lasse,fr,1,NOUN,-48.012577,9.881559
cocher,fr,1,NOUN,-41.92426,-14.199316
bouts,fr,1,NOUN,-51.973904,-6.093876
dissertation,fr,1,NOUN,-16.884007,-1.2000258
oppression,fr,1,NOUN,-23.138672,8.4476185
citerne,fr,1,NOUN,-42.045795,-20.96312
vaisselle,fr,1,NOUN,-51.805817,-12.691302
circonférence,fr,1,NOUN,-44.959137,28.120667
toilette,fr,2,NOUN,-51.943317,-12.163195
portier,fr,1,NOUN,-33.76366,-22.07513
étoffe,fr,15,NOUN,-57.030884,-12.588007
pere,fr,8,NOUN,-62.968346,14.558274
politesse,fr,21,NOUN,-26.846537,11.97691
soulier,fr,4,NOUN,-58.804035,-14.366496
préambule,fr,1,NOUN,-16.64607,14.9691725
érudition,fr,3,NOUN,-18.021591,-3.3690422
luthérien,fr,2,NOUN,-27.679234,-16.567883
griffe,fr,2,NOUN,-52.974056,-2.766807
tasse,fr,2,NOUN,-55.650845,-24.419775
prétention,fr,1,NOUN,-27.024294,20.002348
vernis,fr,3,NOUN,-49.440956,-16.559904
poire,fr,2,NOUN,-59.1156,-26.433573
cyprès,fr,4,NOUN,-57.605564,-20.931307
galop,fr,1,NOUN,-43.312798,-30.754755
tranquillité,fr,6,NOUN,-21.653816,13.749412
chaudron,fr,1,NOUN,-52.740204,-24.391113
tendresse,fr,8,NOUN,-36.126637,5.221019
splendeur,fr,1,NOUN,-30.559893,1.8746412
treillis,fr,1,NOUN,-45.843582,-18.162241
drap,fr,8,NOUN,-56.715084,-12.858813
chaume,fr,1,NOUN,-48.252663,-27.667673
